fromNode	toNode	weight	direction	fromAltName	toAltName
SLC39A11	OTUD6B	0.159849132	undirected	NA	NA
SLC39A11	TPP1	0.159398939	undirected	NA	NA
SLC39A11	TPM4	0.170105781	undirected	NA	NA
SLC39A11	LTBP3	0.160542399	undirected	NA	NA
PLAAT4	PSAT1	0.284415917	undirected	NA	NA
PLAAT4	EPRS1	0.270997144	undirected	NA	NA
PLAAT4	ANGPTL2	0.281754205	undirected	NA	NA
PLAAT4	MYO7A	0.261341377	undirected	NA	NA
PLAAT4	ATRAID	0.210075448	undirected	NA	NA
PLAAT4	TPM1	0.315222186	undirected	NA	NA
PLAAT4	CDH11	0.307116844	undirected	NA	NA
PLAAT4	BCL2L11	0.275504563	undirected	NA	NA
PLAAT4	OTUD6B	0.275008511	undirected	NA	NA
PLAAT4	METTL27	0.230777188	undirected	NA	NA
PLAAT4	TPP1	0.298188171	undirected	NA	NA
PLAAT4	TPM4	0.301587814	undirected	NA	NA
PLAAT4	LTBP3	0.283774529	undirected	NA	NA
PLAAT4	NMD3	0.248009464	undirected	NA	NA
IMPA1	PSAT1	0.189007268	undirected	NA	NA
IMPA1	EPRS1	0.19070615	undirected	NA	NA
IMPA1	ANGPTL2	0.230193045	undirected	NA	NA
IMPA1	MYO7A	0.152971687	undirected	NA	NA
IMPA1	CDH11	0.19370024	undirected	NA	NA
IMPA1	OTUD6B	0.188922477	undirected	NA	NA
IMPA1	TPP1	0.185412271	undirected	NA	NA
IMPA1	TPM4	0.184316173	undirected	NA	NA
IMPA1	NMD3	0.184886975	undirected	NA	NA
AMPD3	PSAT1	0.179324342	undirected	NA	NA
AMPD3	EPRS1	0.229749354	undirected	NA	NA
AMPD3	ANGPTL2	0.280629087	undirected	NA	NA
AMPD3	MYO7A	0.233895131	undirected	NA	NA
AMPD3	TPM1	0.178123959	undirected	NA	NA
AMPD3	BCL2L11	0.194873355	undirected	NA	NA
AMPD3	OTUD6B	0.205597014	undirected	NA	NA
AMPD3	METTL27	0.175246205	undirected	NA	NA
AMPD3	TPP1	0.254414142	undirected	NA	NA
AMPD3	TPM4	0.249123863	undirected	NA	NA
AMPD3	LTBP3	0.223697099	undirected	NA	NA
AMPD3	NMD3	0.223393505	undirected	NA	NA
TMEM106C	PSAT1	0.285756711	undirected	NA	NA
TMEM106C	EPRS1	0.277834831	undirected	NA	NA
TMEM106C	ANGPTL2	0.232737746	undirected	NA	NA
TMEM106C	MYO7A	0.3159812	undirected	NA	NA
TMEM106C	ATRAID	0.153594031	undirected	NA	NA
TMEM106C	TPM1	0.247120356	undirected	NA	NA
TMEM106C	CDH11	0.22167987	undirected	NA	NA
TMEM106C	BCL2L11	0.255432072	undirected	NA	NA
TMEM106C	OTUD6B	0.177116956	undirected	NA	NA
TMEM106C	METTL27	0.182884937	undirected	NA	NA
TMEM106C	TPP1	0.329584717	undirected	NA	NA
TMEM106C	TPM4	0.314457083	undirected	NA	NA
TMEM106C	LTBP3	0.252550333	undirected	NA	NA
TMEM106C	NMD3	0.236341599	undirected	NA	NA
PSAT1	EPRS1	0.352799213	undirected	NA	NA
PSAT1	ANGPTL2	0.277925513	undirected	NA	NA
PSAT1	MYO7A	0.317774259	undirected	NA	NA
PSAT1	ATRAID	0.208432034	undirected	NA	NA
PSAT1	TPM1	0.316521351	undirected	NA	NA
PSAT1	CDH11	0.3124634	undirected	NA	NA
PSAT1	BCL2L11	0.311170713	undirected	NA	NA
PSAT1	OTUD6B	0.23760235	undirected	NA	NA
PSAT1	METTL27	0.26106663	undirected	NA	NA
PSAT1	TPP1	0.402301021	undirected	NA	NA
PSAT1	TPM4	0.328099977	undirected	NA	NA
PSAT1	LTBP3	0.280129696	undirected	NA	NA
PSAT1	NMD3	0.326187422	undirected	NA	NA
FAIM2	EPRS1	0.251604599	undirected	NA	NA
FAIM2	ANGPTL2	0.282953825	undirected	NA	NA
FAIM2	MYO7A	0.209327616	undirected	NA	NA
FAIM2	ATRAID	0.195873228	undirected	NA	NA
FAIM2	TPM1	0.249699918	undirected	NA	NA
FAIM2	CDH11	0.262998137	undirected	NA	NA
FAIM2	BCL2L11	0.222977448	undirected	NA	NA
FAIM2	OTUD6B	0.282091962	undirected	NA	NA
FAIM2	METTL27	0.209032689	undirected	NA	NA
FAIM2	TPP1	0.248764596	undirected	NA	NA
FAIM2	TPM4	0.255843251	undirected	NA	NA
FAIM2	LTBP3	0.231058343	undirected	NA	NA
FAIM2	NMD3	0.243580052	undirected	NA	NA
DHX9	EPRS1	0.326628148	undirected	NA	NA
DHX9	ANGPTL2	0.258370186	undirected	NA	NA
DHX9	MYO7A	0.281270991	undirected	NA	NA
DHX9	ATRAID	0.219891229	undirected	NA	NA
DHX9	TPM1	0.190022124	undirected	NA	NA
DHX9	CDH11	0.152494317	undirected	NA	NA
DHX9	BCL2L11	0.250359225	undirected	NA	NA
DHX9	OTUD6B	0.184119098	undirected	NA	NA
DHX9	METTL27	0.281120237	undirected	NA	NA
DHX9	TPP1	0.37481906	undirected	NA	NA
DHX9	TPM4	0.251930719	undirected	NA	NA
DHX9	LTBP3	0.213187672	undirected	NA	NA
DHX9	NMD3	0.359455511	undirected	NA	NA
NIBAN1	EPRS1	0.302802751	undirected	NA	NA
NIBAN1	ANGPTL2	0.260734341	undirected	NA	NA
NIBAN1	MYO7A	0.243909505	undirected	NA	NA
NIBAN1	ATRAID	0.219911062	undirected	NA	NA
NIBAN1	TPM1	0.161689482	undirected	NA	NA
NIBAN1	BCL2L11	0.252762434	undirected	NA	NA
NIBAN1	OTUD6B	0.18072336	undirected	NA	NA
NIBAN1	METTL27	0.266221941	undirected	NA	NA
NIBAN1	TPP1	0.341604702	undirected	NA	NA
NIBAN1	TPM4	0.228508296	undirected	NA	NA
NIBAN1	LTBP3	0.214982312	undirected	NA	NA
NIBAN1	NMD3	0.337282454	undirected	NA	NA
ARMC9	ANGPTL2	0.161854852	undirected	NA	NA
ARMC9	OTUD6B	0.168085865	undirected	NA	NA
RAC1	EPRS1	0.347025616	undirected	NA	NA
RAC1	ANGPTL2	0.27738464	undirected	NA	NA
RAC1	MYO7A	0.276303403	undirected	NA	NA
RAC1	ATRAID	0.180747077	undirected	NA	NA
RAC1	TPM1	0.168339318	undirected	NA	NA
RAC1	BCL2L11	0.242544304	undirected	NA	NA
RAC1	OTUD6B	0.2227142	undirected	NA	NA
RAC1	METTL27	0.271937786	undirected	NA	NA
RAC1	TPP1	0.34954221	undirected	NA	NA
RAC1	TPM4	0.27845362	undirected	NA	NA
RAC1	LTBP3	0.205194072	undirected	NA	NA
RAC1	NMD3	0.370276972	undirected	NA	NA
TACO1	ANGPTL2	0.157658913	undirected	NA	NA
RTP4	EPRS1	0.157816707	undirected	NA	NA
RTP4	ANGPTL2	0.197395487	undirected	NA	NA
RTP4	MYO7A	0.160753486	undirected	NA	NA
RTP4	OTUD6B	0.152180476	undirected	NA	NA
RTP4	TPP1	0.180801956	undirected	NA	NA
RTP4	TPM4	0.166928028	undirected	NA	NA
RTP4	LTBP3	0.153967223	undirected	NA	NA
RTP4	NMD3	0.164225555	undirected	NA	NA
EPRS1	ANGPTL2	0.297721004	undirected	NA	NA
EPRS1	MYO7A	0.323346845	undirected	NA	NA
EPRS1	ATRAID	0.264777973	undirected	NA	NA
EPRS1	TPM1	0.315593905	undirected	NA	NA
EPRS1	CDH11	0.27934906	undirected	NA	NA
EPRS1	BCL2L11	0.340118026	undirected	NA	NA
EPRS1	OTUD6B	0.289208928	undirected	NA	NA
EPRS1	METTL27	0.329233171	undirected	NA	NA
EPRS1	TPP1	0.392386183	undirected	NA	NA
EPRS1	TPM4	0.344920673	undirected	NA	NA
EPRS1	LTBP3	0.306907969	undirected	NA	NA
EPRS1	NMD3	0.360823052	undirected	NA	NA
ANGPTL2	MYO7A	0.254508286	undirected	NA	NA
ANGPTL2	ATRAID	0.227618104	undirected	NA	NA
ANGPTL2	TPM1	0.27900639	undirected	NA	NA
ANGPTL2	CDH11	0.252192431	undirected	NA	NA
ANGPTL2	BCL2L11	0.273762654	undirected	NA	NA
ANGPTL2	OTUD6B	0.298796676	undirected	NA	NA
ANGPTL2	METTL27	0.265430049	undirected	NA	NA
ANGPTL2	TPP1	0.308247904	undirected	NA	NA
ANGPTL2	TPM4	0.293877652	undirected	NA	NA
ANGPTL2	LTBP3	0.272616706	undirected	NA	NA
ANGPTL2	NMD3	0.294648961	undirected	NA	NA
DERL1	MYO7A	0.230916583	undirected	NA	NA
DERL1	ATRAID	0.193338617	undirected	NA	NA
DERL1	TPM1	0.236395162	undirected	NA	NA
DERL1	CDH11	0.264043701	undirected	NA	NA
DERL1	BCL2L11	0.228284984	undirected	NA	NA
DERL1	OTUD6B	0.250855402	undirected	NA	NA
DERL1	METTL27	0.227754364	undirected	NA	NA
DERL1	TPP1	0.292554905	undirected	NA	NA
DERL1	TPM4	0.258148692	undirected	NA	NA
DERL1	LTBP3	0.210085144	undirected	NA	NA
DERL1	NMD3	0.292489686	undirected	NA	NA
CCN3	MYO7A	0.212287524	undirected	NA	NA
CCN3	ATRAID	0.179631619	undirected	NA	NA
CCN3	BCL2L11	0.18991612	undirected	NA	NA
CCN3	OTUD6B	0.177496301	undirected	NA	NA
CCN3	METTL27	0.240041406	undirected	NA	NA
CCN3	TPP1	0.2803454	undirected	NA	NA
CCN3	TPM4	0.204106743	undirected	NA	NA
CCN3	LTBP3	0.16178456	undirected	NA	NA
CCN3	NMD3	0.321604067	undirected	NA	NA
CNPY3	MYO7A	0.265642522	undirected	NA	NA
CNPY3	TPM1	0.261410991	undirected	NA	NA
CNPY3	CDH11	0.243672074	undirected	NA	NA
CNPY3	BCL2L11	0.218734428	undirected	NA	NA
CNPY3	OTUD6B	0.201498921	undirected	NA	NA
CNPY3	TPP1	0.262237014	undirected	NA	NA
CNPY3	TPM4	0.302460168	undirected	NA	NA
CNPY3	LTBP3	0.231978181	undirected	NA	NA
CNPY3	NMD3	0.180052141	undirected	NA	NA
UQCC2	MYO7A	0.332388016	undirected	NA	NA
UQCC2	ATRAID	0.150399773	undirected	NA	NA
UQCC2	TPM1	0.222123644	undirected	NA	NA
UQCC2	CDH11	0.183009847	undirected	NA	NA
UQCC2	BCL2L11	0.240106126	undirected	NA	NA
UQCC2	OTUD6B	0.183079701	undirected	NA	NA
UQCC2	METTL27	0.209111425	undirected	NA	NA
UQCC2	TPP1	0.348383484	undirected	NA	NA
UQCC2	TPM4	0.320580082	undirected	NA	NA
UQCC2	LTBP3	0.225531902	undirected	NA	NA
UQCC2	NMD3	0.286460717	undirected	NA	NA
MYO7A	ATRAID	0.211547876	undirected	NA	NA
MYO7A	TPM1	0.34175404	undirected	NA	NA
MYO7A	CDH11	0.251864832	undirected	NA	NA
MYO7A	BCL2L11	0.31174014	undirected	NA	NA
MYO7A	OTUD6B	0.23359932	undirected	NA	NA
MYO7A	METTL27	0.275794413	undirected	NA	NA
MYO7A	TPP1	0.388645031	undirected	NA	NA
MYO7A	TPM4	0.351085002	undirected	NA	NA
MYO7A	LTBP3	0.309354853	undirected	NA	NA
MYO7A	NMD3	0.303104883	undirected	NA	NA
DDX60	ATRAID	0.174847592	undirected	NA	NA
DDX60	BCL2L11	0.25019995	undirected	NA	NA
DDX60	METTL27	0.264670903	undirected	NA	NA
DDX60	TPP1	0.391358213	undirected	NA	NA
DDX60	TPM4	0.237990982	undirected	NA	NA
DDX60	LTBP3	0.205573738	undirected	NA	NA
DDX60	NMD3	0.329286132	undirected	NA	NA
SQOR	ATRAID	0.174100044	undirected	NA	NA
SQOR	TPM1	0.18785446	undirected	NA	NA
SQOR	CDH11	0.192002326	undirected	NA	NA
SQOR	BCL2L11	0.236191151	undirected	NA	NA
SQOR	OTUD6B	0.159410895	undirected	NA	NA
SQOR	TPP1	0.229827966	undirected	NA	NA
SQOR	TPM4	0.209252722	undirected	NA	NA
SQOR	LTBP3	0.221024437	undirected	NA	NA
SQOR	NMD3	0.15860687	undirected	NA	NA
THBS1	OTUD6B	0.172671605	undirected	NA	NA
ITGA11	ATRAID	0.233412466	undirected	NA	NA
ITGA11	TPM1	0.275432535	undirected	NA	NA
ITGA11	CDH11	0.200507764	undirected	NA	NA
ITGA11	BCL2L11	0.308516373	undirected	NA	NA
ITGA11	OTUD6B	0.225502398	undirected	NA	NA
ITGA11	METTL27	0.32443272	undirected	NA	NA
ITGA11	TPP1	0.402936666	undirected	NA	NA
ITGA11	TPM4	0.317487526	undirected	NA	NA
ITGA11	LTBP3	0.281669784	undirected	NA	NA
ITGA11	NMD3	0.357132675	undirected	NA	NA
SLC28A2	TPM1	0.159845264	undirected	NA	NA
SLC28A2	BCL2L11	0.176320445	undirected	NA	NA
SLC28A2	METTL27	0.1622926	undirected	NA	NA
SLC28A2	TPP1	0.243906773	undirected	NA	NA
SLC28A2	TPM4	0.221883448	undirected	NA	NA
SLC28A2	LTBP3	0.214809551	undirected	NA	NA
SLC28A2	NMD3	0.188389802	undirected	NA	NA
RABGGTB	ATRAID	0.21982614	undirected	NA	NA
RABGGTB	TPM1	0.291615851	undirected	NA	NA
RABGGTB	CDH11	0.21895234	undirected	NA	NA
RABGGTB	BCL2L11	0.310714599	undirected	NA	NA
RABGGTB	OTUD6B	0.225994814	undirected	NA	NA
RABGGTB	METTL27	0.31676877	undirected	NA	NA
RABGGTB	TPP1	0.431678486	undirected	NA	NA
RABGGTB	TPM4	0.330645275	undirected	NA	NA
RABGGTB	LTBP3	0.271739712	undirected	NA	NA
RABGGTB	NMD3	0.379640745	undirected	NA	NA
ATRAID	BCL2L11	0.22793517	undirected	NA	NA
ATRAID	OTUD6B	0.172336745	undirected	NA	NA
ATRAID	METTL27	0.223022443	undirected	NA	NA
ATRAID	TPP1	0.27000761	undirected	NA	NA
ATRAID	TPM4	0.20223033	undirected	NA	NA
ATRAID	LTBP3	0.199022284	undirected	NA	NA
ATRAID	NMD3	0.263488221	undirected	NA	NA
LOXL4	TPM1	0.179509757	undirected	NA	NA
LOXL4	BCL2L11	0.265409205	undirected	NA	NA
LOXL4	OTUD6B	0.170387977	undirected	NA	NA
LOXL4	METTL27	0.267593521	undirected	NA	NA
LOXL4	TPP1	0.420565274	undirected	NA	NA
LOXL4	TPM4	0.278422507	undirected	NA	NA
LOXL4	LTBP3	0.218383733	undirected	NA	NA
LOXL4	NMD3	0.384711697	undirected	NA	NA
ZNF365	NMD3	0.164951768	undirected	NA	NA
SLC7A1	OTUD6B	0.156777769	undirected	NA	NA
ANKRD52	TPM1	0.162410085	undirected	NA	NA
ANKRD52	BCL2L11	0.214596352	undirected	NA	NA
ANKRD52	OTUD6B	0.17241852	undirected	NA	NA
ANKRD52	METTL27	0.220129453	undirected	NA	NA
ANKRD52	TPP1	0.303437132	undirected	NA	NA
ANKRD52	TPM4	0.241391589	undirected	NA	NA
ANKRD52	LTBP3	0.219050146	undirected	NA	NA
ANKRD52	NMD3	0.269990657	undirected	NA	NA
TPM1	CDH11	0.269942627	undirected	NA	NA
TPM1	BCL2L11	0.298123704	undirected	NA	NA
TPM1	OTUD6B	0.240634243	undirected	NA	NA
TPM1	METTL27	0.205659943	undirected	NA	NA
TPM1	TPP1	0.368711436	undirected	NA	NA
TPM1	TPM4	0.379430172	undirected	NA	NA
TPM1	LTBP3	0.292337678	undirected	NA	NA
TPM1	NMD3	0.26011706	undirected	NA	NA
EFL1	OTUD6B	0.163350278	undirected	NA	NA
EFL1	TPP1	0.162801331	undirected	NA	NA
EFL1	LTBP3	0.173375562	undirected	NA	NA
EFL1	NMD3	0.165505053	undirected	NA	NA
SLC5A2	BCL2L11	0.169233067	undirected	NA	NA
SLC5A2	METTL27	0.159177032	undirected	NA	NA
SLC5A2	TPP1	0.213880276	undirected	NA	NA
SLC5A2	TPM4	0.156711721	undirected	NA	NA
SLC5A2	LTBP3	0.181415508	undirected	NA	NA
SLC5A2	NMD3	0.192819371	undirected	NA	NA
CLEC18B	OTUD6B	0.195108767	undirected	NA	NA
CLEC18B	TPP1	0.151641614	undirected	NA	NA
CLEC18B	TPM4	0.159752429	undirected	NA	NA
CLEC18B	NMD3	0.156771114	undirected	NA	NA
CDH11	BCL2L11	0.259812417	undirected	NA	NA
CDH11	OTUD6B	0.227345839	undirected	NA	NA
CDH11	METTL27	0.156928175	undirected	NA	NA
CDH11	TPP1	0.292364088	undirected	NA	NA
CDH11	TPM4	0.305864596	undirected	NA	NA
CDH11	LTBP3	0.253686623	undirected	NA	NA
CDH11	NMD3	0.211575708	undirected	NA	NA
PDPK1	BCL2L11	0.202094777	undirected	NA	NA
PDPK1	OTUD6B	0.158135179	undirected	NA	NA
PDPK1	METTL27	0.195763399	undirected	NA	NA
PDPK1	TPP1	0.295489496	undirected	NA	NA
PDPK1	TPM4	0.207156832	undirected	NA	NA
PDPK1	LTBP3	0.198530816	undirected	NA	NA
PDPK1	NMD3	0.259005136	undirected	NA	NA
RPL13A	BCL2L11	0.230808701	undirected	NA	NA
RPL13A	OTUD6B	0.238211885	undirected	NA	NA
RPL13A	METTL27	0.264642721	undirected	NA	NA
RPL13A	TPP1	0.310909549	undirected	NA	NA
RPL13A	TPM4	0.253801275	undirected	NA	NA
RPL13A	LTBP3	0.206315836	undirected	NA	NA
RPL13A	NMD3	0.330271634	undirected	NA	NA
IL22RA1	BCL2L11	0.20673046	undirected	NA	NA
IL22RA1	OTUD6B	0.195304931	undirected	NA	NA
IL22RA1	TPP1	0.255247083	undirected	NA	NA
IL22RA1	TPM4	0.246643454	undirected	NA	NA
IL22RA1	LTBP3	0.203075105	undirected	NA	NA
IL22RA1	NMD3	0.208986839	undirected	NA	NA
SEMA6C	OTUD6B	0.172154034	undirected	NA	NA
MRPL9	NMD3	0.154683654	undirected	NA	NA
RAB13	TPP1	0.209390607	undirected	NA	NA
RAB13	TPM4	0.214766088	undirected	NA	NA
RAB13	LTBP3	0.171464405	undirected	NA	NA
RAB13	NMD3	0.159076055	undirected	NA	NA
TPM3	BCL2L11	0.340135292	undirected	NA	NA
TPM3	OTUD6B	0.204310215	undirected	NA	NA
TPM3	METTL27	0.272001978	undirected	NA	NA
TPM3	TPP1	0.445479857	undirected	NA	NA
TPM3	TPM4	0.348282264	undirected	NA	NA
TPM3	LTBP3	0.289153418	undirected	NA	NA
TPM3	NMD3	0.342239791	undirected	NA	NA
ETNK2	OTUD6B	0.170186007	undirected	NA	NA
SFXN5	OTUD6B	0.167623983	undirected	NA	NA
RPL32	BCL2L11	0.157789288	undirected	NA	NA
RPL32	OTUD6B	0.192561128	undirected	NA	NA
RPL32	METTL27	0.201125667	undirected	NA	NA
RPL32	TPP1	0.257082308	undirected	NA	NA
RPL32	TPM4	0.182942289	undirected	NA	NA
RPL32	NMD3	0.313546289	undirected	NA	NA
MARCHF1	BCL2L11	0.208343052	undirected	NA	NA
MARCHF1	METTL27	0.196261689	undirected	NA	NA
MARCHF1	TPP1	0.332470714	undirected	NA	NA
MARCHF1	TPM4	0.278730401	undirected	NA	NA
MARCHF1	LTBP3	0.202793204	undirected	NA	NA
MARCHF1	NMD3	0.290991045	undirected	NA	NA
PAM	BCL2L11	0.150902885	undirected	NA	NA
PAM	TPP1	0.170135848	undirected	NA	NA
PAM	LTBP3	0.158244015	undirected	NA	NA
PCYOX1L	BCL2L11	0.251304042	undirected	NA	NA
PCYOX1L	OTUD6B	0.192704058	undirected	NA	NA
PCYOX1L	METTL27	0.224136593	undirected	NA	NA
PCYOX1L	TPP1	0.341793695	undirected	NA	NA
PCYOX1L	TPM4	0.270004162	undirected	NA	NA
PCYOX1L	LTBP3	0.224515784	undirected	NA	NA
PCYOX1L	NMD3	0.305558128	undirected	NA	NA
FAM217A	OTUD6B	0.164928752	undirected	NA	NA
FAM217A	NMD3	0.167639819	undirected	NA	NA
RPL7L1	BCL2L11	0.317378267	undirected	NA	NA
RPL7L1	OTUD6B	0.245202317	undirected	NA	NA
RPL7L1	METTL27	0.346507844	undirected	NA	NA
RPL7L1	TPP1	0.412629303	undirected	NA	NA
RPL7L1	TPM4	0.321132594	undirected	NA	NA
RPL7L1	LTBP3	0.282082268	undirected	NA	NA
RPL7L1	NMD3	0.384719358	undirected	NA	NA
PNRC1	BCL2L11	0.22324827	undirected	NA	NA
PNRC1	METTL27	0.219716504	undirected	NA	NA
PNRC1	TPP1	0.333518734	undirected	NA	NA
PNRC1	TPM4	0.244145061	undirected	NA	NA
PNRC1	LTBP3	0.220525952	undirected	NA	NA
PNRC1	NMD3	0.260911319	undirected	NA	NA
ZNF185	BCL2L11	0.222549752	undirected	NA	NA
ZNF185	OTUD6B	0.193702716	undirected	NA	NA
ZNF185	METTL27	0.178853148	undirected	NA	NA
ZNF185	TPP1	0.282699257	undirected	NA	NA
ZNF185	TPM4	0.289609759	undirected	NA	NA
ZNF185	LTBP3	0.234362379	undirected	NA	NA
ZNF185	NMD3	0.226194955	undirected	NA	NA
GSN	BCL2L11	0.231949722	undirected	NA	NA
GSN	METTL27	0.252049603	undirected	NA	NA
GSN	TPP1	0.393477103	undirected	NA	NA
GSN	TPM4	0.26710089	undirected	NA	NA
GSN	LTBP3	0.20874217	undirected	NA	NA
GSN	NMD3	0.347273358	undirected	NA	NA
PGAP2	BCL2L11	0.19413849	undirected	NA	NA
PGAP2	OTUD6B	0.193127728	undirected	NA	NA
PGAP2	TPP1	0.232496458	undirected	NA	NA
PGAP2	TPM4	0.221867526	undirected	NA	NA
PGAP2	LTBP3	0.166640615	undirected	NA	NA
PGAP2	NMD3	0.205549669	undirected	NA	NA
MPZL2	BCL2L11	0.199844779	undirected	NA	NA
MPZL2	TPP1	0.237895676	undirected	NA	NA
MPZL2	TPM4	0.226074921	undirected	NA	NA
MPZL2	LTBP3	0.182836487	undirected	NA	NA
KIAA1755	BCL2L11	0.165404771	undirected	NA	NA
KIAA1755	METTL27	0.155296974	undirected	NA	NA
KIAA1755	TPP1	0.198448867	undirected	NA	NA
KIAA1755	NMD3	0.172789955	undirected	NA	NA
CCT5	BCL2L11	0.270916871	undirected	NA	NA
CCT5	OTUD6B	0.178607067	undirected	NA	NA
CCT5	METTL27	0.306372882	undirected	NA	NA
CCT5	TPP1	0.417927856	undirected	NA	NA
CCT5	TPM4	0.272354666	undirected	NA	NA
CCT5	LTBP3	0.233910912	undirected	NA	NA
CCT5	NMD3	0.385453816	undirected	NA	NA
GPR158	OTUD6B	0.16344333	undirected	NA	NA
GPR158	TPP1	0.164062294	undirected	NA	NA
GPR158	TPM4	0.17850274	undirected	NA	NA
GPR158	LTBP3	0.155917589	undirected	NA	NA
SACS	OTUD6B	0.19225112	undirected	NA	NA
PDE3B	OTUD6B	0.193293452	undirected	NA	NA
PDE3B	TPP1	0.169725082	undirected	NA	NA
PDE3B	TPM4	0.204872195	undirected	NA	NA
PDE3B	NMD3	0.16057753	undirected	NA	NA
HNRNPDL	BCL2L11	0.224302735	undirected	NA	NA
HNRNPDL	OTUD6B	0.229129624	undirected	NA	NA
HNRNPDL	METTL27	0.161492999	undirected	NA	NA
HNRNPDL	TPP1	0.264874676	undirected	NA	NA
HNRNPDL	TPM4	0.248674474	undirected	NA	NA
HNRNPDL	LTBP3	0.211459248	undirected	NA	NA
HNRNPDL	NMD3	0.232150093	undirected	NA	NA
BCL2L11	OTUD6B	0.232538608	undirected	NA	NA
BCL2L11	METTL27	0.272580973	undirected	NA	NA
BCL2L11	TPP1	0.386436747	undirected	NA	NA
BCL2L11	TPM4	0.319334704	undirected	NA	NA
BCL2L11	LTBP3	0.276722735	undirected	NA	NA
BCL2L11	NMD3	0.313846636	undirected	NA	NA
PTPRR	TPP1	0.208684662	undirected	NA	NA
PTPRR	TPM4	0.196307085	undirected	NA	NA
PTPRR	LTBP3	0.157438979	undirected	NA	NA
PTPRR	NMD3	0.192687266	undirected	NA	NA
ANKRD40	OTUD6B	0.154925081	undirected	NA	NA
OTUD6B	METTL27	0.204963912	undirected	NA	NA
OTUD6B	TPP1	0.286781473	undirected	NA	NA
OTUD6B	TPM4	0.281089282	undirected	NA	NA
OTUD6B	LTBP3	0.222632943	undirected	NA	NA
OTUD6B	NMD3	0.274574541	undirected	NA	NA
HEATR3	METTL27	0.24413558	undirected	NA	NA
HEATR3	TPP1	0.295611186	undirected	NA	NA
HEATR3	TPM4	0.225348126	undirected	NA	NA
HEATR3	LTBP3	0.178747296	undirected	NA	NA
HEATR3	NMD3	0.335793097	undirected	NA	NA
ZKSCAN2	TPP1	0.184089485	undirected	NA	NA
FZD7	METTL27	0.162692295	undirected	NA	NA
FZD7	TPP1	0.181489354	undirected	NA	NA
FZD7	NMD3	0.18393576	undirected	NA	NA
MICU3	METTL27	0.210792436	undirected	NA	NA
MICU3	TPP1	0.295556457	undirected	NA	NA
MICU3	TPM4	0.215381728	undirected	NA	NA
MICU3	LTBP3	0.182573573	undirected	NA	NA
MICU3	NMD3	0.285133737	undirected	NA	NA
VPS37A	METTL27	0.222369824	undirected	NA	NA
VPS37A	TPP1	0.358049585	undirected	NA	NA
VPS37A	TPM4	0.2980588	undirected	NA	NA
VPS37A	LTBP3	0.203976422	undirected	NA	NA
VPS37A	NMD3	0.342123997	undirected	NA	NA
ART3	TPP1	0.194326911	undirected	NA	NA
ART3	TPM4	0.234087508	undirected	NA	NA
ART3	LTBP3	0.158558422	undirected	NA	NA
ART3	NMD3	0.15377813	undirected	NA	NA
C9orf43	METTL27	0.265038508	undirected	NA	NA
C9orf43	TPP1	0.250468783	undirected	NA	NA
C9orf43	TPM4	0.180475492	undirected	NA	NA
C9orf43	NMD3	0.294354043	undirected	NA	NA
EXTL1	METTL27	0.181490463	undirected	NA	NA
EXTL1	TPP1	0.172270259	undirected	NA	NA
EXTL1	NMD3	0.177611103	undirected	NA	NA
TSR2	TPP1	0.180877473	undirected	NA	NA
TSR2	TPM4	0.228067427	undirected	NA	NA
TSR2	LTBP3	0.174700441	undirected	NA	NA
TSR2	NMD3	0.152307443	undirected	NA	NA
CALM3	METTL27	0.226471597	undirected	NA	NA
CALM3	TPP1	0.321481078	undirected	NA	NA
CALM3	TPM4	0.267172919	undirected	NA	NA
CALM3	LTBP3	0.216977964	undirected	NA	NA
CALM3	NMD3	0.294195907	undirected	NA	NA
CACFD1	METTL27	0.256677205	undirected	NA	NA
CACFD1	TPP1	0.315780204	undirected	NA	NA
CACFD1	TPM4	0.239690664	undirected	NA	NA
CACFD1	LTBP3	0.187917705	undirected	NA	NA
CACFD1	NMD3	0.332838556	undirected	NA	NA
ZER1	METTL27	0.198976749	undirected	NA	NA
ZER1	TPP1	0.241975168	undirected	NA	NA
ZER1	TPM4	0.189446963	undirected	NA	NA
ZER1	NMD3	0.317963882	undirected	NA	NA
PPP1R35	METTL27	0.263235507	undirected	NA	NA
PPP1R35	TPP1	0.351637853	undirected	NA	NA
PPP1R35	TPM4	0.221728755	undirected	NA	NA
PPP1R35	LTBP3	0.19607863	undirected	NA	NA
PPP1R35	NMD3	0.340942076	undirected	NA	NA
EMC10	METTL27	0.256430662	undirected	NA	NA
EMC10	TPP1	0.337073723	undirected	NA	NA
EMC10	TPM4	0.228283318	undirected	NA	NA
EMC10	LTBP3	0.188025396	undirected	NA	NA
EMC10	NMD3	0.338889975	undirected	NA	NA
PLCD3	METTL27	0.185757304	undirected	NA	NA
PLCD3	TPP1	0.240007018	undirected	NA	NA
PLCD3	TPM4	0.211919989	undirected	NA	NA
PLCD3	LTBP3	0.156912714	undirected	NA	NA
PLCD3	NMD3	0.261506994	undirected	NA	NA
EIF4A1	METTL27	0.273909118	undirected	NA	NA
EIF4A1	TPP1	0.333356011	undirected	NA	NA
EIF4A1	TPM4	0.214239432	undirected	NA	NA
EIF4A1	LTBP3	0.209063553	undirected	NA	NA
EIF4A1	NMD3	0.324058021	undirected	NA	NA
